Sample ID	Method ID	Taxa-Level	Taxa-Name	# of Reads	% of Total	Avg-Score
S25_1_2011_04_27_1	2	domain	Bacteria	5584	99.86	1.00
S25_1_2011_04_27_1	2	phylum	Spirochaetes	130	2.32	0.99
S25_1_2011_04_27_1	2	phylum	TM7	24	0.43	0.99
S25_1_2011_04_27_1	2	phylum	Proteobacteria	53	0.95	0.99
S25_1_2011_04_27_1	2	phylum	Firmicutes	1623	29.02	0.99
S25_1_2011_04_27_1	2	phylum	Bacteroidetes	956	17.10	0.99
S25_1_2011_04_27_1	2	phylum	Chloroflexi	1	0.02	0.97
S25_1_2011_04_27_1	2	phylum	Actinobacteria	1471	26.31	0.99
S25_1_2011_04_27_1	2	phylum	Tenericutes	1	0.02	1.00
S25_1_2011_04_27_1	2	phylum	Fusobacteria	782	13.98	0.99
S25_1_2011_04_27_1	2	phylum	Synergistetes	45	0.80	0.95
S25_1_2011_04_27_1	2	class	Spirochaetes	130	2.32	0.99
S25_1_2011_04_27_1	2	class	Betaproteobacteria	4	0.07	1.00
S25_1_2011_04_27_1	2	class	Synergistia	45	0.80	0.95
S25_1_2011_04_27_1	2	class	Bacteroidia	840	15.02	0.99
S25_1_2011_04_27_1	2	class	Flavobacteria	99	1.77	0.98
S25_1_2011_04_27_1	2	class	Gammaproteobacteria	7	0.13	1.00
S25_1_2011_04_27_1	2	class	Epsilonproteobacteria	42	0.75	0.99
S25_1_2011_04_27_1	2	class	Bacilli	745	13.32	0.99
S25_1_2011_04_27_1	2	class	Mollicutes	1	0.02	1.00
S25_1_2011_04_27_1	2	class	Anaerolineae	1	0.02	0.94
S25_1_2011_04_27_1	2	class	Fusobacteria	782	13.98	0.99
S25_1_2011_04_27_1	2	class	Clostridia	357	6.38	0.98
S25_1_2011_04_27_1	2	class	Actinobacteria	1471	26.31	0.99
S25_1_2011_04_27_1	2	class	Negativicutes	412	7.37	0.99
S25_1_2011_04_27_1	2	subclass	Actinobacteridae	1410	25.21	0.99
S25_1_2011_04_27_1	2	subclass	Coriobacteridae	33	0.59	0.99
S25_1_2011_04_27_1	2	suborder	Micrococcineae	19	0.34	0.95
S25_1_2011_04_27_1	2	suborder	Coriobacterineae	33	0.59	0.99
S25_1_2011_04_27_1	2	suborder	Corynebacterineae	576	10.30	0.97
S25_1_2011_04_27_1	2	suborder	Actinomycineae	360	6.44	0.97
S25_1_2011_04_27_1	2	order	Lactobacillales	712	12.73	0.98
S25_1_2011_04_27_1	2	order	Pasteurellales	7	0.13	1.00
S25_1_2011_04_27_1	2	order	Fusobacteriales	782	13.98	0.99
S25_1_2011_04_27_1	2	order	Flavobacteriales	99	1.77	0.98
S25_1_2011_04_27_1	2	order	Anaerolineales	1	0.02	0.94
S25_1_2011_04_27_1	2	order	Campylobacterales	42	0.75	0.99
S25_1_2011_04_27_1	2	order	Clostridiales	357	6.38	0.98
S25_1_2011_04_27_1	2	order	Synergistales	45	0.80	0.95
S25_1_2011_04_27_1	2	order	Neisseriales	4	0.07	1.00
S25_1_2011_04_27_1	2	order	Spirochaetales	130	2.32	0.99
S25_1_2011_04_27_1	2	order	Bacillales	5	0.09	0.99
S25_1_2011_04_27_1	2	order	Selenomonadales	412	7.37	0.99
S25_1_2011_04_27_1	2	order	Mycoplasmatales	1	0.02	1.00
S25_1_2011_04_27_1	2	order	Bacteroidales	840	15.02	0.99
S25_1_2011_04_27_1	2	order	Coriobacteriales	33	0.59	0.99
S25_1_2011_04_27_1	2	order	Actinomycetales	1408	25.18	0.99
S25_1_2011_04_27_1	2	order	Bifidobacteriales	2	0.04	0.91
S25_1_2011_04_27_1	2	family	Actinomycetaceae	360	6.44	0.97
S25_1_2011_04_27_1	2	family	Micrococcaceae	12	0.21	0.99
S25_1_2011_04_27_1	2	family	Coriobacteriaceae	33	0.59	0.99
S25_1_2011_04_27_1	2	family	Corynebacteriaceae	543	9.71	0.98
S25_1_2011_04_27_1	2	family	Leptotrichiaceae	598	10.69	0.99
S25_1_2011_04_27_1	2	family	Streptococcaceae	422	7.55	0.98
S25_1_2011_04_27_1	2	family	Eubacteriaceae	63	1.13	0.97
S25_1_2011_04_27_1	2	family	Neisseriaceae	4	0.07	1.00
S25_1_2011_04_27_1	2	family	Veillonellaceae	404	7.22	0.98
S25_1_2011_04_27_1	2	family	Anaerolineaceae	1	0.02	0.94
S25_1_2011_04_27_1	2	family	Clostridiales_Incertae Sedis XIII	16	0.29	0.94
S25_1_2011_04_27_1	2	family	Prevotellaceae	410	7.33	0.99
S25_1_2011_04_27_1	2	family	Lactobacillaceae	124	2.22	0.97
S25_1_2011_04_27_1	2	family	Mycoplasmataceae	1	0.02	1.00
S25_1_2011_04_27_1	2	family	Fusobacteriaceae	174	3.11	0.98
S25_1_2011_04_27_1	2	family	Spirochaetaceae	130	2.32	0.99
S25_1_2011_04_27_1	2	family	Peptococcaceae 1	4	0.07	0.84
S25_1_2011_04_27_1	2	family	Lachnospiraceae	87	1.56	0.95
S25_1_2011_04_27_1	2	family	Synergistaceae	45	0.80	0.95
S25_1_2011_04_27_1	2	family	Campylobacteraceae	40	0.72	0.99
S25_1_2011_04_27_1	2	family	Bacillales_Incertae Sedis XI	5	0.09	0.99
S25_1_2011_04_27_1	2	family	Carnobacteriaceae	52	0.93	0.94
S25_1_2011_04_27_1	2	family	Pasteurellaceae	7	0.13	1.00
S25_1_2011_04_27_1	2	family	Peptostreptococcaceae	22	0.39	0.97
S25_1_2011_04_27_1	2	family	Porphyromonadaceae	361	6.46	0.98
S25_1_2011_04_27_1	2	family	Clostridiales_Incertae Sedis XI	54	0.97	0.98
S25_1_2011_04_27_1	2	family	Flavobacteriaceae	99	1.77	0.98
S25_1_2011_04_27_1	2	family	Bacteroidales_incertae_sedis	24	0.43	0.98
S25_1_2011_04_27_1	2	family	Bifidobacteriaceae	2	0.04	0.91
S25_1_2011_04_27_1	2	genus	Bifidobacterium	1	0.02	1.00
S25_1_2011_04_27_1	2	genus	Atopobium	7	0.13	0.99
S25_1_2011_04_27_1	2	genus	Olsenella	22	0.39	0.98
S25_1_2011_04_27_1	2	genus	Rothia	11	0.20	0.99
S25_1_2011_04_27_1	2	genus	Actinomyces	358	6.40	0.97
S25_1_2011_04_27_1	2	genus	Corynebacterium	511	9.14	0.94
S25_1_2011_04_27_1	2	genus	TM7_genera_incertae_sedis	24	0.43	0.99
S25_1_2011_04_27_1	2	genus	Peptococcus	2	0.04	0.85
S25_1_2011_04_27_1	2	genus	Dialister	14	0.25	0.99
S25_1_2011_04_27_1	2	genus	Xylanibacter	4	0.07	0.88
S25_1_2011_04_27_1	2	genus	Capnocytophaga	89	1.59	0.98
S25_1_2011_04_27_1	2	genus	Oribacterium	6	0.11	0.94
S25_1_2011_04_27_1	2	genus	Eubacterium	43	0.77	0.96
S25_1_2011_04_27_1	2	genus	Fusobacterium	140	2.50	0.99
S25_1_2011_04_27_1	2	genus	Thermovirga	3	0.05	0.84
S25_1_2011_04_27_1	2	genus	Leptotrichia	591	10.57	0.99
S25_1_2011_04_27_1	2	genus	Granulicatella	47	0.84	0.93
S25_1_2011_04_27_1	2	genus	Porphyromonas	280	5.01	0.98
S25_1_2011_04_27_1	2	genus	Selenomonas	134	2.40	0.97
S25_1_2011_04_27_1	2	genus	Campylobacter	40	0.72	0.99
S25_1_2011_04_27_1	2	genus	Filifactor	22	0.39	0.97
S25_1_2011_04_27_1	2	genus	Gemella	5	0.09	0.99
S25_1_2011_04_27_1	2	genus	Schwartzia	4	0.07	0.84
S25_1_2011_04_27_1	2	genus	Tannerella	24	0.43	0.96
S25_1_2011_04_27_1	2	genus	Megasphaera	4	0.07	0.99
S25_1_2011_04_27_1	2	genus	Anaeroglobus	19	0.34	0.96
S25_1_2011_04_27_1	2	genus	Veillonella	99	1.77	0.97
S25_1_2011_04_27_1	2	genus	Streptococcus	422	7.55	0.98
S25_1_2011_04_27_1	2	genus	Hallella	7	0.13	0.95
S25_1_2011_04_27_1	2	genus	Centipeda	18	0.32	0.93
S25_1_2011_04_27_1	2	genus	Lactobacillus	105	1.88	0.95
S25_1_2011_04_27_1	2	genus	Pseudoramibacter	19	0.34	0.99
S25_1_2011_04_27_1	2	genus	Prevotella	311	5.56	0.97
S25_1_2011_04_27_1	2	genus	Phocaeicola	24	0.43	0.98
S25_1_2011_04_27_1	2	genus	Syntrophococcus	1	0.02	0.85
S25_1_2011_04_27_1	2	genus	Treponema	130	2.32	0.99
S25_1_2011_04_27_1	2	genus	Parvimonas	53	0.95	0.98
S25_1_2011_04_27_1	2	genus	Mycoplasma	1	0.02	1.00
S25_1_2011_04_27_1	2	genus	Mogibacterium	13	0.23	0.95
S25_1_2011_04_27_1	2	genus	Catonella	1	0.02	1.00
S25_1_2011_04_27_1	2	genus	Clostridium XIX	10	0.18	0.87
S25_1_2011_04_27_1	2	genus	Aggregatibacter	3	0.05	0.93
S25_1_2011_04_27_1	2	genus	Anaerovorax	3	0.05	0.89
S25_2_2011_02_15_2	2	rootrank	Root	8917	100.00	1.00
S25_2_2011_02_15_2	2	domain	Bacteria	8917	100.00	1.00
S25_2_2011_02_15_2	2	phylum	Spirochaetes	12	0.13	0.99
S25_2_2011_02_15_2	2	phylum	Firmicutes	6366	71.39	1.00
S25_2_2011_02_15_2	2	phylum	Bacteroidetes	359	4.03	0.99
S25_2_2011_02_15_2	2	phylum	Actinobacteria	1623	18.20	0.99
S25_2_2011_02_15_2	2	phylum	Fusobacteria	283	3.17	0.99
S25_2_2011_02_15_2	2	phylum	Proteobacteria	13	0.15	1.00
S25_2_2011_02_15_2	2	class	Spirochaetes	12	0.13	0.99
S25_2_2011_02_15_2	2	class	Betaproteobacteria	1	0.01	1.00
S25_2_2011_02_15_2	2	class	Bacteroidia	98	1.10	0.99
S25_2_2011_02_15_2	2	class	Gammaproteobacteria	2	0.02	1.00
S25_2_2011_02_15_2	2	class	Flavobacteria	243	2.73	0.99
S25_2_2011_02_15_2	2	class	Alphaproteobacteria	1	0.01	1.00
S25_2_2011_02_15_2	2	class	Epsilonproteobacteria	9	0.10	1.00
S25_2_2011_02_15_2	2	class	Actinobacteria	1623	18.20	0.99
S25_2_2011_02_15_2	2	class	Sphingobacteria	13	0.15	0.98
S25_2_2011_02_15_2	2	class	Fusobacteria	283	3.17	0.99
S25_2_2011_02_15_2	2	class	Negativicutes	187	2.10	0.99
S25_2_2011_02_15_2	2	class	Bacilli	6054	67.89	1.00
S25_2_2011_02_15_2	2	class	Clostridia	68	0.76	0.99
S25_2_2011_02_15_2	2	subclass	Actinobacteridae	1613	18.09	0.99
S25_2_2011_02_15_2	2	subclass	Coriobacteridae	3	0.03	1.00
S25_2_2011_02_15_2	2	suborder	Corynebacterineae	335	3.76	0.97
S25_2_2011_02_15_2	2	suborder	Coriobacterineae	3	0.03	1.00
S25_2_2011_02_15_2	2	suborder	Micrococcineae	113	1.27	0.97
S25_2_2011_02_15_2	2	suborder	Actinomycineae	730	8.19	0.98
S25_2_2011_02_15_2	2	suborder	Pseudonocardineae	1	0.01	0.84
S25_2_2011_02_15_2	2	order	Lactobacillales	5797	65.01	0.99
S25_2_2011_02_15_2	2	order	Rhizobiales	1	0.01	1.00
S25_2_2011_02_15_2	2	order	Fusobacteriales	283	3.17	0.99
S25_2_2011_02_15_2	2	order	Cardiobacteriales	1	0.01	1.00
S25_2_2011_02_15_2	2	order	Flavobacteriales	243	2.73	0.99
S25_2_2011_02_15_2	2	order	Campylobacterales	9	0.10	1.00
S25_2_2011_02_15_2	2	order	Clostridiales	68	0.76	0.99
S25_2_2011_02_15_2	2	order	Pasteurellales	1	0.01	1.00
S25_2_2011_02_15_2	2	order	Neisseriales	1	0.01	1.00
S25_2_2011_02_15_2	2	order	Selenomonadales	187	2.10	0.99
S25_2_2011_02_15_2	2	order	Spirochaetales	12	0.13	0.99
S25_2_2011_02_15_2	2	order	Bacillales	106	1.19	0.98
S25_2_2011_02_15_2	2	order	Sphingobacteriales	13	0.15	0.98
S25_2_2011_02_15_2	2	order	Bacteroidales	98	1.10	0.99
S25_2_2011_02_15_2	2	order	Coriobacteriales	3	0.03	1.00
S25_2_2011_02_15_2	2	order	Actinomycetales	1607	18.02	0.99
S25_2_2011_02_15_2	2	order	Bifidobacteriales	2	0.02	1.00
S25_2_2011_02_15_2	2	family	Actinomycetaceae	730	8.19	0.98
S25_2_2011_02_15_2	2	family	Pseudonocardiaceae	1	0.01	0.84
S25_2_2011_02_15_2	2	family	Micrococcaceae	94	1.05	0.98
S25_2_2011_02_15_2	2	family	Coriobacteriaceae	3	0.03	1.00
S25_2_2011_02_15_2	2	family	Corynebacteriaceae	320	3.59	0.97
S25_2_2011_02_15_2	2	family	Leptotrichiaceae	197	2.21	1.00
S25_2_2011_02_15_2	2	family	Streptococcaceae	5048	56.61	0.99
S25_2_2011_02_15_2	2	family	Cardiobacteriaceae	1	0.01	1.00
S25_2_2011_02_15_2	2	family	Eubacteriaceae	1	0.01	1.00
S25_2_2011_02_15_2	2	family	Neisseriaceae	1	0.01	1.00
S25_2_2011_02_15_2	2	family	Veillonellaceae	184	2.06	0.98
S25_2_2011_02_15_2	2	family	Methylobacteriaceae	1	0.01	0.99
S25_2_2011_02_15_2	2	family	Clostridiales_Incertae Sedis XIII	3	0.03	0.92
S25_2_2011_02_15_2	2	family	Prevotellaceae	51	0.57	1.00
S25_2_2011_02_15_2	2	family	Fusobacteriaceae	86	0.96	0.99
S25_2_2011_02_15_2	2	family	Spirochaetaceae	12	0.13	0.99
S25_2_2011_02_15_2	2	family	Campylobacteraceae	9	0.10	1.00
S25_2_2011_02_15_2	2	family	Porphyromonadaceae	41	0.46	0.99
S25_2_2011_02_15_2	2	family	Bacillales_Incertae Sedis XI	97	1.09	0.98
S25_2_2011_02_15_2	2	family	Carnobacteriaceae	471	5.28	0.95
S25_2_2011_02_15_2	2	family	Pasteurellaceae	1	0.01	1.00
S25_2_2011_02_15_2	2	family	Peptostreptococcaceae	16	0.18	1.00
S25_2_2011_02_15_2	2	family	Lachnospiraceae	14	0.16	0.94
S25_2_2011_02_15_2	2	family	Clostridiales_Incertae Sedis XI	21	0.24	1.00
S25_2_2011_02_15_2	2	family	Enterococcaceae	1	0.01	0.80
S25_2_2011_02_15_2	2	family	Cytophagaceae	12	0.13	1.00
S25_2_2011_02_15_2	2	family	Flavobacteriaceae	243	2.73	0.99
S25_2_2011_02_15_2	2	family	Aerococcaceae	1	0.01	0.80
S25_2_2011_02_15_2	2	family	Bifidobacteriaceae	2	0.02	1.00
S25_2_2011_02_15_2	2	genus	Scardovia	2	0.02	1.00
S25_2_2011_02_15_2	2	genus	Atopobium	3	0.03	1.00
S25_2_2011_02_15_2	2	genus	Rothia	88	0.99	0.98
S25_2_2011_02_15_2	2	genus	Actinomyces	723	8.11	0.98
S25_2_2011_02_15_2	2	genus	Corynebacterium	292	3.27	0.96
S25_2_2011_02_15_2	2	genus	Hymenobacter	12	0.13	0.99
S25_2_2011_02_15_2	2	genus	Dialister	9	0.10	0.92
S25_2_2011_02_15_2	2	genus	Capnocytophaga	213	2.39	0.99
S25_2_2011_02_15_2	2	genus	Abiotrophia	1	0.01	0.80
S25_2_2011_02_15_2	2	genus	Peptostreptococcus	10	0.11	0.99
S25_2_2011_02_15_2	2	genus	Cardiobacterium	1	0.01	0.99
S25_2_2011_02_15_2	2	genus	Fusobacterium	75	0.84	0.99
S25_2_2011_02_15_2	2	genus	Eubacterium	1	0.01	1.00
S25_2_2011_02_15_2	2	genus	Leptotrichia	195	2.19	1.00
S25_2_2011_02_15_2	2	genus	Granulicatella	440	4.93	0.94
S25_2_2011_02_15_2	2	genus	Haemophilus	1	0.01	0.91
S25_2_2011_02_15_2	2	genus	Porphyromonas	37	0.41	0.98
S25_2_2011_02_15_2	2	genus	Filifactor	6	0.07	1.00
S25_2_2011_02_15_2	2	genus	Campylobacter	9	0.10	1.00
S25_2_2011_02_15_2	2	genus	Selenomonas	23	0.26	0.99
S25_2_2011_02_15_2	2	genus	Gemella	97	1.09	0.98
S25_2_2011_02_15_2	2	genus	Tannerella	4	0.04	0.88
S25_2_2011_02_15_2	2	genus	Anaeroglobus	3	0.03	1.00
S25_2_2011_02_15_2	2	genus	Prevotella	50	0.56	0.99
S25_2_2011_02_15_2	2	genus	Streptococcus	5039	56.51	0.99
S25_2_2011_02_15_2	2	genus	Centipeda	3	0.03	0.95
S25_2_2011_02_15_2	2	genus	Veillonella	118	1.32	0.99
S25_2_2011_02_15_2	2	genus	Treponema	12	0.13	0.99
S25_2_2011_02_15_2	2	genus	Parvimonas	21	0.24	1.00
S25_2_2011_02_15_2	2	genus	Mogibacterium	1	0.01	1.00
S25_2_2011_02_15_2	2	genus	Catonella	1	0.01	1.00
S25_2_2011_02_15_2	2	genus	Methylobacterium	1	0.01	0.99
S25_2_2011_02_15_2	2	genus	Anaerovorax	2	0.02	0.87
S26_1_2011_02_15_1	2	rootrank	Root	10457	100.00	1.00
S26_1_2011_02_15_1	2	domain	Bacteria	10451	99.94	1.00
S26_1_2011_02_15_1	2	phylum	Spirochaetes	248	2.37	1.00
S26_1_2011_02_15_1	2	phylum	TM7	9	0.09	0.99
S26_1_2011_02_15_1	2	phylum	Firmicutes	5314	50.82	1.00
S26_1_2011_02_15_1	2	phylum	Bacteroidetes	2022	19.34	1.00
S26_1_2011_02_15_1	2	phylum	Synergistetes	1	0.01	0.98
S26_1_2011_02_15_1	2	phylum	Actinobacteria	2334	22.32	0.99
S26_1_2011_02_15_1	2	phylum	Fusobacteria	5	0.05	1.00
S26_1_2011_02_15_1	2	phylum	Proteobacteria	113	1.08	0.99
S26_1_2011_02_15_1	2	class	Spirochaetes	248	2.37	1.00
S26_1_2011_02_15_1	2	class	Betaproteobacteria	39	0.37	0.98
S26_1_2011_02_15_1	2	class	Synergistia	1	0.01	0.98
S26_1_2011_02_15_1	2	class	Bacteroidia	2001	19.14	1.00
S26_1_2011_02_15_1	2	class	Gammaproteobacteria	5	0.05	1.00
S26_1_2011_02_15_1	2	class	Epsilonproteobacteria	67	0.64	0.99
S26_1_2011_02_15_1	2	class	Bacilli	3115	29.79	0.99
S26_1_2011_02_15_1	2	class	Sphingobacteria	2	0.02	0.99
S26_1_2011_02_15_1	2	class	Erysipelotrichia	66	0.63	0.98
S26_1_2011_02_15_1	2	class	Fusobacteria	5	0.05	1.00
S26_1_2011_02_15_1	2	class	Negativicutes	1399	13.38	0.99
S26_1_2011_02_15_1	2	class	Actinobacteria	2334	22.32	0.99
S26_1_2011_02_15_1	2	class	Clostridia	518	4.95	0.99
S26_1_2011_02_15_1	2	subclass	Actinobacteridae	1222	11.69	0.99
S26_1_2011_02_15_1	2	subclass	Coriobacteridae	1055	10.09	0.99
S26_1_2011_02_15_1	2	suborder	Coriobacterineae	1055	10.09	0.99
S26_1_2011_02_15_1	2	suborder	Micrococcineae	33	0.32	0.98
S26_1_2011_02_15_1	2	suborder	Actinomycineae	1024	9.79	0.99
S26_1_2011_02_15_1	2	order	Lactobacillales	3062	29.28	0.99
S26_1_2011_02_15_1	2	order	Synergistales	1	0.01	0.98
S26_1_2011_02_15_1	2	order	Neisseriales	38	0.36	0.99
S26_1_2011_02_15_1	2	order	Campylobacterales	67	0.64	0.99
S26_1_2011_02_15_1	2	order	Clostridiales	518	4.95	0.99
S26_1_2011_02_15_1	2	order	Pasteurellales	5	0.05	1.00
S26_1_2011_02_15_1	2	order	Erysipelotrichales	66	0.63	0.98
S26_1_2011_02_15_1	2	order	Selenomonadales	1399	13.38	0.99
S26_1_2011_02_15_1	2	order	Spirochaetales	248	2.37	1.00
S26_1_2011_02_15_1	2	order	Bacillales	9	0.09	1.00
S26_1_2011_02_15_1	2	order	Sphingobacteriales	2	0.02	0.99
S26_1_2011_02_15_1	2	order	Fusobacteriales	5	0.05	1.00
S26_1_2011_02_15_1	2	order	Bacteroidales	2001	19.14	1.00
S26_1_2011_02_15_1	2	order	Coriobacteriales	1055	10.09	0.99
S26_1_2011_02_15_1	2	order	Actinomycetales	1182	11.30	0.99
S26_1_2011_02_15_1	2	order	Bifidobacteriales	33	0.32	0.98
S26_1_2011_02_15_1	2	family	Actinomycetaceae	1024	9.79	0.99
S26_1_2011_02_15_1	2	family	Micrococcaceae	30	0.29	0.98
S26_1_2011_02_15_1	2	family	Coriobacteriaceae	1055	10.09	0.99
S26_1_2011_02_15_1	2	family	Leptotrichiaceae	1	0.01	1.00
S26_1_2011_02_15_1	2	family	Streptococcaceae	2658	25.42	0.99
S26_1_2011_02_15_1	2	family	Eubacteriaceae	52	0.50	0.97
S26_1_2011_02_15_1	2	family	Neisseriaceae	38	0.36	0.99
S26_1_2011_02_15_1	2	family	Veillonellaceae	1389	13.28	0.99
S26_1_2011_02_15_1	2	family	Erysipelotrichaceae	66	0.63	0.98
S26_1_2011_02_15_1	2	family	Clostridiales_Incertae Sedis XIII	109	1.04	0.99
S26_1_2011_02_15_1	2	family	Prevotellaceae	1636	15.65	0.99
S26_1_2011_02_15_1	2	family	Lactobacillaceae	177	1.69	0.97
S26_1_2011_02_15_1	2	family	Fusobacteriaceae	4	0.04	1.00
S26_1_2011_02_15_1	2	family	Spirochaetaceae	247	2.36	1.00
S26_1_2011_02_15_1	2	family	Lachnospiraceae	1	0.01	1.00
S26_1_2011_02_15_1	2	family	Synergistaceae	1	0.01	0.98
S26_1_2011_02_15_1	2	family	Campylobacteraceae	64	0.61	0.99
S26_1_2011_02_15_1	2	family	Porphyromonadaceae	335	3.20	1.00
S26_1_2011_02_15_1	2	family	Carnobacteriaceae	18	0.17	0.97
S26_1_2011_02_15_1	2	family	Pasteurellaceae	5	0.05	1.00
S26_1_2011_02_15_1	2	family	Peptostreptococcaceae	1	0.01	1.00
S26_1_2011_02_15_1	2	family	Bacillales_Incertae Sedis XI	9	0.09	1.00
S26_1_2011_02_15_1	2	family	Clostridiales_Incertae Sedis XI	336	3.21	0.99
S26_1_2011_02_15_1	2	family	Cytophagaceae	2	0.02	0.99
S26_1_2011_02_15_1	2	family	Bacteroidales_incertae_sedis	4	0.04	1.00
S26_1_2011_02_15_1	2	family	Bifidobacteriaceae	33	0.32	0.98
S26_1_2011_02_15_1	2	genus	Parascardovia	8	0.08	0.95
S26_1_2011_02_15_1	2	genus	Bifidobacterium	18	0.17	0.98
S26_1_2011_02_15_1	2	genus	Atopobium	832	7.96	0.99
S26_1_2011_02_15_1	2	genus	Olsenella	172	1.64	0.98
S26_1_2011_02_15_1	2	genus	Rothia	29	0.28	0.99
S26_1_2011_02_15_1	2	genus	Actinomyces	1014	9.70	0.99
S26_1_2011_02_15_1	2	genus	TM7_genera_incertae_sedis	9	0.09	0.99
S26_1_2011_02_15_1	2	genus	Hymenobacter	2	0.02	0.98
S26_1_2011_02_15_1	2	genus	Solobacterium	44	0.42	0.97
S26_1_2011_02_15_1	2	genus	Dialister	33	0.32	0.98
S26_1_2011_02_15_1	2	genus	Hallella	1	0.01	0.83
S26_1_2011_02_15_1	2	genus	Xylanibacter	1	0.01	0.88
S26_1_2011_02_15_1	2	genus	Aggregatibacter	3	0.03	0.89
S26_1_2011_02_15_1	2	genus	Bergeriella	4	0.04	0.95
S26_1_2011_02_15_1	2	genus	Eubacterium	52	0.50	0.97
S26_1_2011_02_15_1	2	genus	Allisonella	1	0.01	0.80
S26_1_2011_02_15_1	2	genus	Fusobacterium	4	0.04	1.00
S26_1_2011_02_15_1	2	genus	Peptostreptococcus	1	0.01	1.00
S26_1_2011_02_15_1	2	genus	Leptotrichia	1	0.01	1.00
S26_1_2011_02_15_1	2	genus	Granulicatella	17	0.16	0.97
S26_1_2011_02_15_1	2	genus	Kingella	13	0.12	0.96
S26_1_2011_02_15_1	2	genus	Porphyromonas	302	2.89	1.00
S26_1_2011_02_15_1	2	genus	Selenomonas	693	6.63	0.93
S26_1_2011_02_15_1	2	genus	Campylobacter	64	0.61	0.99
S26_1_2011_02_15_1	2	genus	Gemella	9	0.09	1.00
S26_1_2011_02_15_1	2	genus	Tannerella	31	0.30	1.00
S26_1_2011_02_15_1	2	genus	Veillonella	297	2.84	0.98
S26_1_2011_02_15_1	2	genus	Streptococcus	2625	25.10	0.99
S26_1_2011_02_15_1	2	genus	Catonella	1	0.01	0.99
S26_1_2011_02_15_1	2	genus	Thermovirga	1	0.01	0.88
S26_1_2011_02_15_1	2	genus	Centipeda	84	0.80	0.89
S26_1_2011_02_15_1	2	genus	Phocaeicola	4	0.04	1.00
S26_1_2011_02_15_1	2	genus	Prevotella	1436	13.73	0.99
S26_1_2011_02_15_1	2	genus	Lactobacillus	167	1.60	0.97
S26_1_2011_02_15_1	2	genus	Treponema	247	2.36	1.00
S26_1_2011_02_15_1	2	genus	Parvimonas	334	3.19	0.99
S26_1_2011_02_15_1	2	genus	Eikenella	5	0.05	0.89
S26_1_2011_02_15_1	2	genus	Mogibacterium	109	1.04	0.99
S26_1_2011_02_15_1	2	genus	Bulleidia	20	0.19	0.98
S26_1_2011_04_27_1	2	rootrank	Root	5490	100.00	1.00
S26_1_2011_04_27_1	2	domain	Bacteria	5473	99.69	1.00
S26_1_2011_04_27_1	2	phylum	Spirochaetes	420	7.65	0.99
S26_1_2011_04_27_1	2	phylum	Proteobacteria	67	1.22	0.99
S26_1_2011_04_27_1	2	phylum	TM7	91	1.66	0.99
S26_1_2011_04_27_1	2	phylum	Firmicutes	1197	21.80	0.99
S26_1_2011_04_27_1	2	phylum	Bacteroidetes	2444	44.52	1.00
S26_1_2011_04_27_1	2	phylum	Chloroflexi	3	0.05	0.90
S26_1_2011_04_27_1	2	phylum	Actinobacteria	126	2.30	0.99
S26_1_2011_04_27_1	2	phylum	Tenericutes	3	0.05	1.00
S26_1_2011_04_27_1	2	phylum	Fusobacteria	785	14.30	1.00
S26_1_2011_04_27_1	2	phylum	Synergistetes	82	1.49	0.94
S26_1_2011_04_27_1	2	class	Spirochaetes	420	7.65	0.99
S26_1_2011_04_27_1	2	class	Betaproteobacteria	32	0.58	0.99
S26_1_2011_04_27_1	2	class	Bacteroidia	2348	42.77	1.00
S26_1_2011_04_27_1	2	class	Flavobacteria	48	0.87	1.00
S26_1_2011_04_27_1	2	class	Gammaproteobacteria	21	0.38	0.99
S26_1_2011_04_27_1	2	class	Epsilonproteobacteria	6	0.11	0.99
S26_1_2011_04_27_1	2	class	Bacilli	291	5.30	0.99
S26_1_2011_04_27_1	2	class	Mollicutes	3	0.05	1.00
S26_1_2011_04_27_1	2	class	Actinobacteria	126	2.30	0.99
S26_1_2011_04_27_1	2	class	Anaerolineae	3	0.05	0.88
S26_1_2011_04_27_1	2	class	Fusobacteria	785	14.30	1.00
S26_1_2011_04_27_1	2	class	Erysipelotrichia	13	0.24	1.00
S26_1_2011_04_27_1	2	class	Clostridia	351	6.39	0.99
S26_1_2011_04_27_1	2	class	Synergistia	82	1.49	0.94
S26_1_2011_04_27_1	2	class	Negativicutes	472	8.60	1.00
S26_1_2011_04_27_1	2	class	Deltaproteobacteria	7	0.13	0.98
S26_1_2011_04_27_1	2	subclass	Actinobacteridae	91	1.66	0.99
S26_1_2011_04_27_1	2	subclass	Coriobacteridae	31	0.56	1.00
S26_1_2011_04_27_1	2	suborder	Coriobacterineae	31	0.56	1.00
S26_1_2011_04_27_1	2	suborder	Corynebacterineae	10	0.18	0.99
S26_1_2011_04_27_1	2	suborder	Actinomycineae	43	0.78	0.98
S26_1_2011_04_27_1	2	order	Lactobacillales	279	5.08	0.98
S26_1_2011_04_27_1	2	order	Pasteurellales	21	0.38	0.99
S26_1_2011_04_27_1	2	order	Fusobacteriales	785	14.30	1.00
S26_1_2011_04_27_1	2	order	Erysipelotrichales	13	0.24	1.00
S26_1_2011_04_27_1	2	order	Flavobacteriales	48	0.87	1.00
